levy,manufacturer,model,prod,category,leather,fuel,engine,mileage,cylinders,gear,drive,doors,wheel,color,airbags,price,turbo
640.0,SSANGYONG,REXTON,2013,Jeep,1,Diesel,2.0,169679,4,Automatic,Front,4,left,Silver,4,27889,0
,MERCEDES-BENZ,C 200,1995,Sedan,1,Petrol,2.0,0,4,Manual,Rear,4,left,Silver,4,5645,0
,TOYOTA,Vitz,2010,Hatchback,0,Petrol,1.3,112000,4,Automatic,Front,4,right,Grey,6,13172,0
640.0,KIA,Optima,2013,Sedan,1,Petrol,2.0,348428,4,Automatic,Front,4,left,Silver,4,5551,0
1058.0,LEXUS,RX 450,2012,Jeep,1,Hybrid,3.5,65000,6,Automatic,Front,4,left,Golden,8,53314,0
1202.0,JEEP,Renegade,2017,Jeep,1,Petrol,2.4,43200,4,Tiptronic,4x4,4,left,Grey,9,32929,0
1413.0,HONDA,FIT,2011,Sedan,0,Petrol,1.5,0,4,Manual,Front,4,right,Black,2,10349,0
1018.0,BMW,X5,2011,Jeep,1,Diesel,3.0,213195,6,Automatic,4x4,4,left,Brown,0,392,0
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,179381,4,Automatic,Front,4,left,Black,12,11133,0
639.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,2.0,107637,4,Automatic,Front,4,left,Silver,12,784,0
518.0,LEXUS,ES 350,2016,Sedan,1,Hybrid,2.5,129989,4,Automatic,Front,4,left,Grey,12,784,0
831.0,HYUNDAI,Sonata,2011,Jeep,1,Hybrid,2.4,278989,4,Automatic,Front,4,left,Blue,0,470,0
1079.0,LEXUS,NX 300,2018,Jeep,1,Petrol,2.0,18918,4,Tiptronic,Front,4,left,Black,6,72130,1
751.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.4,130000,4,Tiptronic,Front,4,left,Grey,6,14113,0
645.0,TOYOTA,Prius,2011,Hatchback,0,Petrol,1.8,156000,4,Automatic,Front,4,left,Silver,0,16308,0
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,295970,4,Automatic,Front,4,left,Silver,4,15681,0
,MERCEDES-BENZ,E 200,1999,Sedan,1,Petrol,2.0,318406,4,Manual,Rear,4,left,Blue,6,6586,0
738.0,CHEVROLET,Cruze,2017,Sedan,1,Petrol,1.4,97189,4,Automatic,Front,4,left,Silver,12,15994,0
,MERCEDES-BENZ,Sprinter,2008,Microbus,1,Diesel,2.2,360000,4,Manual,Rear,4,left,White,2,47042,1
382.0,FORD,Fusion,2015,Sedan,1,Hybrid,2.0,100747,4,Automatic,Front,4,left,Green,0,2822,0
730.0,SSANGYONG,Actyon,2016,Minivan,1,Diesel,1.6,125996,4,Automatic,Front,4,left,White,4,31772,0
,SUBARU,Legacy,2003,Sedan,0,CNG,2.0,222222,4,Tiptronic,4x4,4,right,Black,2,5959,0
751.0,KIA,Optima,2013,Sedan,0,Petrol,2.4,84000,4,Tiptronic,Front,4,left,Golden,16,13172,0
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,113060,4,Automatic,Front,4,left,Grey,4,50767,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,115474,4,Automatic,Front,4,left,White,4,30750,0
,SUBARU,Forester,2001,Universal,0,Petrol,2.0,141000,4,Automatic,4x4,4,right,Grey,2,8500,0
528.0,MINI,Countryman,2014,Hatchback,1,Petrol,1.6,104000,4,Tiptronic,Front,4,left,White,6,26030,0
,LEXUS,CT 200h,2011,Hatchback,1,Hybrid,1.8,192000,4,Automatic,Front,4,left,Black,8,28539,0
834.0,TOYOTA,Tacoma,2013,Jeep,1,Petrol,2.7,265558,4,Automatic,Rear,4,left,White,12,14583,0
890.0,KIA,Optima,2016,Sedan,1,Petrol,2.0,31117,4,Automatic,Front,4,left,White,4,19444,0
442.0,TOYOTA,Prius,2017,Sedan,0,Hybrid,1.8,28885,4,Automatic,Front,4,left,Grey,12,26657,0
1091.0,CHEVROLET,Cruze,2008,Sedan,1,Petrol,2.0,62823,6,Automatic,Front,4,left,White,4,4547,0
1292.0,AUDI,A7,2016,Hatchback,1,Petrol,3.0,97589,6,Automatic,4x4,4,left,Black,0,549,0
730.0,CHEVROLET,Orlando,2016,Jeep,1,Diesel,1.6,59191,4,Automatic,Front,4,left,White,4,32393,0
1202.0,JEEP,Renegade,2017,Jeep,1,Petrol,2.4,78000,4,Tiptronic,4x4,4,left,Red,16,29793,0
,MERCEDES-BENZ,E 350,2014,Sedan,1,Hybrid,3.5,114000,6,Tiptronic,Rear,4,left,White,12,62722,0
810.0,VOLKSWAGEN,Jetta,2016,Sedan,1,Petrol,1.8,41000,4,Automatic,Front,4,left,White,8,3,1
697.0,TOYOTA,Corolla,2015,Sedan,1,Petrol,1.8,43294,4,Automatic,Front,4,left,Black,12,24462,0
1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3.0,175614,6,Automatic,Rear,4,left,Black,12,1568,0
891.0,MERCEDES-BENZ,GLA 250,2016,Jeep,1,Petrol,2.0,109555,4,Automatic,Front,4,left,White,0,8311,0
707.0,VOLKSWAGEN,Jetta,2011,Sedan,1,Petrol,2.0,333512,4,Automatic,Front,4,left,Black,12,392,0
810.0,NISSAN,Sentra,2016,Sedan,0,Petrol,1.8,67200,4,Automatic,Front,4,left,Red,12,17245,0
,MITSUBISHI,Outlander,2006,Jeep,0,CNG,2.4,211656,4,Automatic,4x4,4,right,Black,5,10976,0
878.0,TOYOTA,Prius,2009,Sedan,1,Petrol,1.8,193000,4,Automatic,Front,4,left,White,16,16308,0
702.0,OPEL,Astra,2009,Hatchback,0,Petrol,1.4,140000,4,Manual,Front,4,left,Red,6,12231,0
640.0,FORD,Fusion,2013,Sedan,0,Hybrid,2.0,112000,4,Automatic,Front,4,left,White,12,17249,0
,DODGE,Caravan,1998,Minivan,0,CNG,3.0,1000,6,Manual,Front,4,left,Grey,4,2100,0
,BMW,X5,2002,Jeep,1,Diesel,3.0,18000,8,Tiptronic,4x4,4,left,Black,6,15681,1
,DODGE,Caliber,2008,Hatchback,0,Petrol,2.0,240000,4,Variator,Front,4,left,Black,6,10036,0
,BMW,X5,2013,Jeep,1,Diesel,3.0,121000,6,Automatic,4x4,4,left,Grey,12,56450,1
890.0,CHEVROLET,Orlando,2016,Jeep,1,Petrol,2.0,29703,4,Automatic,Front,4,left,White,4,18660,0
890.0,KIA,Optima,2016,Sedan,1,Petrol,2.0,30662,4,Automatic,Front,4,left,White,4,20071,0
,áƒ¡áƒ®áƒ•áƒ,GONOW,2005,Jeep,1,Petrol,2.3,102000,4,Manual,Rear,4,left,Silver,2,9408,0
784.0,CHEVROLET,Matiz,2006,Hatchback,0,LPG,1.0,132000,3,Automatic,Front,4,left,Black,4,8467,0
1172.0,TOYOTA,Highlander,2011,Jeep,1,Hybrid,3.5,342622,6,Automatic,4x4,4,left,Black,12,1568,0
1356.0,MERCEDES-BENZ,ML 350,2014,Jeep,1,Diesel,4.6,229966,8,Automatic,4x4,4,left,Black,12,941,0
640.0,FORD,Fusion,2013,Sedan,1,Hybrid,2.0,191000,4,Automatic,Front,4,left,Black,12,13172,0
1273.0,SSANGYONG,REXTON,2009,Jeep,1,Diesel,2.7,142419,4,Automatic,Front,4,left,Black,4,22947,0
1211.0,BMW,X5,2010,Jeep,1,Diesel,3.0,265210,6,Automatic,4x4,4,left,Black,0,470,0
,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,204800,4,Variator,Front,4,left,Black,8,29793,0
,MERCEDES-BENZ,S 350 Longia,2004,Sedan,1,Petrol,3.5,555,6,Tiptronic,Rear,4,left,Silver,12,4391,0
431.0,HYUNDAI,Sonata,2016,Sedan,1,Hybrid,2.0,71218,4,Automatic,Front,4,left,Black,0,5018,0
,TOYOTA,Fun Cargo,2002,Universal,0,Petrol,1.3,126000,4,Automatic,Front,4,right,Golden,2,9408,0
917.0,BMW,335,2013,Sedan,1,Petrol,3.0,136291,6,Automatic,4x4,4,left,Blue,12,706,0
,VOLKSWAGEN,Passat,2007,Sedan,1,Petrol,2.0,290000,6,Automatic,Front,4,left,Grey,6,10036,1
831.0,HYUNDAI,Sonata,2011,Sedan,1,Hybrid,2.4,142741,4,Automatic,Front,4,left,Silver,0,1333,0
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,136292,4,Automatic,Front,4,left,White,4,20149,0
473.0,CHEVROLET,Cruze L T,2014,Sedan,0,Petrol,1.4,66000,4,Tiptronic,Front,4,left,Black,12,18189,0
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,4.6,260771,8,Automatic,4x4,4,left,Black,0,941,0
1811.0,LEXUS,LS 460,2010,Sedan,1,Petrol,4.6,191310,8,Automatic,4x4,4,left,Black,12,3450,0
836.0,HYUNDAI,Sonata,2010,Sedan,1,Petrol,2.0,122426,4,Automatic,Front,4,left,White,4,13953,0
707.0,SSANGYONG,Actyon,2011,Jeep,1,Diesel,2.0,111895,4,Automatic,Front,4,left,White,4,22649,0
2188.0,HYUNDAI,Elantra,2016,Sedan,0,Petrol,1.8,78000,4,Tiptronic,Front,4,right,Silver,10,17249,0
1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,4.6,150909,8,Automatic,4x4,4,left,Black,0,4077,0
87.0,TOYOTA,Aqua,2012,Hatchback,1,Petrol,0.0,118000,4,Automatic,Front,4,left,Grey,4,17663,0
,MERCEDES-BENZ,ML 320,2003,Jeep,1,Petrol,3.2,0,10,Automatic,4x4,4,left,Blue,10,11917,0
,SUBARU,Legacy,2003,Sedan,0,Petrol,2.0,152000,4,Tiptronic,4x4,4,right,White,4,10976,0
862.0,TOYOTA,RAV 4,2011,Jeep,1,Petrol,2.5,193754,4,Automatic,4x4,4,left,Blue,12,392,0
1360.0,LEXUS,GX 460,2013,Jeep,1,Petrol,4.6,243467,8,Automatic,4x4,4,left,White,0,627,0
,FORD,C-MAX SEL,2012,Hatchback,1,Hybrid,2.0,243200,4,Automatic,Front,4,left,Silver,12,18503,0
640.0,FORD,Fusion,2013,Sedan,1,Hybrid,2.0,0,4,Automatic,Front,4,left,White,0,188,0
781.0,TOYOTA,RAV 4,2012,Sedan,0,Petrol,2.5,76000,4,Tiptronic,4x4,4,left,Silver,8,16621,0
765.0,HYUNDAI,Genesis,2015,Coupe,1,Petrol,2.0,61298,4,Automatic,Front,4,left,Grey,4,29777,0
,UAZ,31514,1991,Coupe,0,Petrol,1.8,12648846,4,Manual,4x4,2,left,Green,0,3000,0
,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,150000,4,Automatic,Front,4,left,Black,0,50,0
,OPEL,Astra,1996,Goods wagon,0,Petrol,1.6,0,4,Manual,Front,4,left,Blue,2,3300,0
890.0,KIA,Optima,2016,Sedan,1,Petrol,2.0,28123,4,Automatic,Front,4,left,White,4,22110,0
640.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.0,90000,4,Automatic,Front,4,left,Grey,8,15681,1
1304.0,BMW,X6,2013,Jeep,1,Petrol,4.4,167034,8,Automatic,4x4,4,left,Grey,12,6899,0
690.0,HONDA,FIT,2016,Hatchback,0,Petrol,1.5,56000,4,Automatic,Front,4,left,White,8,17249,0
1405.0,BMW,X5,2009,Jeep,1,Diesel,3.0,262072,6,Automatic,4x4,4,left,Grey,0,6429,0
707.0,SSANGYONG,Actyon,2011,Sedan,1,Diesel,2.0,157300,4,Automatic,Front,4,left,Black,4,16408,0
,SUZUKI,Kizashi,2013,Sedan,1,Petrol,2.4,89000,4,Automatic,4x4,4,left,Black,10,23521,0
833.0,JAGUAR,XF,2015,Sedan,1,Diesel,2.2,152674,4,Automatic,Front,4,left,Black,4,42786,0
1077.0,TOYOTA,CHR,2019,Jeep,1,Petrol,2.0,10526,4,Automatic,Front,4,left,Red,12,1568,0
,HONDA,FIT,2006,Hatchback,0,Petrol,1.3,191000,2,Variator,Front,4,right,Black,2,8154,0
781.0,SUBARU,Forester,2012,Jeep,1,Petrol,2.5,260133,4,Automatic,4x4,4,left,Silver,0,4861,0
749.0,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.4,115859,4,Automatic,Front,4,left,Black,12,2195,0
,VOLKSWAGEN,Jetta,2000,Sedan,1,Petrol,2.0,320000,4,Tiptronic,Front,4,left,Black,2,6272,0
891.0,HYUNDAI,Elantra limited,2016,Sedan,1,Petrol,2.0,92000,4,Automatic,Front,4,left,Blue,12,23521,0
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,143567,4,Automatic,Front,4,left,Silver,4,20005,0
583.0,HYUNDAI,I30,2011,Hatchback,1,Diesel,1.6,56581,4,Automatic,Front,4,left,Black,4,10381,0
1185.0,FORD,Fusion,2009,Sedan,1,Hybrid,2.5,0,6,Automatic,4x4,4,left,White,12,14113,0
,TOYOTA,Camry,2008,Sedan,1,Hybrid,2.4,0,4,Automatic,Front,4,left,White,0,13485,0
,HONDA,FIT,2002,Hatchback,0,Petrol,1.3,0,4,Automatic,Front,4,right,Blue,4,30,0
585.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,267010,4,Automatic,Front,4,left,White,12,1333,0
502.0,TOYOTA,Aqua,2013,Hatchback,1,Petrol,1.5,86262,4,Automatic,Front,4,left,Black,4,15530,0
,SUZUKI,Vitara,2001,Jeep,0,Petrol,2.0,222478,4,Automatic,4x4,4,left,Green,2,6586,0
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,165845,4,Automatic,Front,4,left,Silver,4,18531,0
1714.0,TOYOTA,Tacoma,2017,Sedan,1,Petrol,3.5,174827,6,Automatic,4x4,4,left,Silver,12,3763,0
833.0,KIA,Sportage,2010,Jeep,1,Diesel,2.0,58769,4,Automatic,Front,4,left,Black,4,7495,0
639.0,HYUNDAI,Elantra,2014,Hatchback,1,Petrol,2.0,179219,4,Automatic,Front,4,left,Red,12,5331,0
531.0,NISSAN,Juke,2012,Sedan,1,Petrol,1.6,136712,4,Automatic,4x4,4,left,White,0,470,0
1268.0,TOYOTA,Aqua G klas,2012,Hatchback,1,Hybrid,1.5,149000,4,Automatic,Front,4,right,Sky blue,6,9000,0
,TOYOTA,Camry,2012,Sedan,0,Hybrid,2.5,78560,4,Automatic,Front,4,left,White,12,24775,0
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,209744,4,Automatic,Front,4,left,White,4,16308,0
,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,1.5,182000,4,Automatic,Front,4,right,White,6,13799,0
,TOYOTA,Prius,2014,Sedan,0,Hybrid,1.8,80000,4,Automatic,Front,4,left,Black,8,17249,0
1141.0,SUZUKI,Kizashi,2009,Sedan,0,Petrol,2.4,123000,4,Automatic,Front,4,left,Black,10,5959,0
640.0,SSANGYONG,Korando,2013,Jeep,1,Diesel,2.0,98895,4,Automatic,Front,4,left,White,4,24327,0
,MERCEDES-BENZ,E 320,2003,Sedan,1,Petrol,3.2,210000,6,Tiptronic,Rear,4,left,White,12,16935,0
639.0,SSANGYONG,REXTON,2014,Jeep,1,Diesel,2.0,108105,4,Automatic,Front,4,left,Black,4,36219,0
585.0,HYUNDAI,Elantra sport limited,2013,Sedan,1,Petrol,1.8,117920,4,Tiptronic,Front,4,left,Grey,12,17876,0
,CHEVROLET,Equinox,2016,Jeep,0,Petrol,2.4,57600,4,Tiptronic,Front,4,left,Red,12,32929,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,174485,4,Automatic,Front,4,left,Silver,4,27924,0
1360.0,LEXUS,GX 460,2013,Jeep,1,Petrol,4.6,243467,8,Automatic,4x4,4,left,White,0,627,0
,BMW,735,1996,Sedan,1,Petrol,4.0,0,8,Tiptronic,Front,4,left,Blue,8,7840,0
,HONDA,FIT,2011,Hatchback,0,Petrol,1.5,152000,4,Variator,Front,4,right,Black,6,13485,0
,MERCEDES-BENZ,E 200,1997,Sedan,0,CNG,2.0,165000,4,Automatic,Rear,4,left,Blue,6,6272,0
1211.0,MERCURY,Cougar,2010,Sedan,1,Petrol,3.0,178011,6,Automatic,4x4,4,left,Silver,12,941,0
,MERCEDES-BENZ,C 180,1995,Sedan,0,Petrol,1.8,100000,4,Manual,Rear,4,left,Green,0,6272,0
934.0,TOYOTA,Camry,2015,Sedan,0,Petrol,2.5,156800,4,Automatic,Front,4,left,Black,8,31361,0
917.0,AUDI,Q7,2013,Jeep,1,Petrol,3.0,227902,6,Automatic,4x4,4,left,Blue,0,24775,0
,TOYOTA,Camry,2011,Sedan,1,Hybrid,2.5,109000,4,Automatic,Front,4,left,Black,6,23834,0
834.0,TOYOTA,Tacoma,2013,Jeep,1,Petrol,2.7,265558,4,Automatic,Rear,4,left,White,12,14583,0
,MERCEDES-BENZ,E 280,1994,Sedan,0,Petrol,2.8,248000,6,Manual,Rear,4,left,Grey,2,11604,0
271.0,TOYOTA,Prius C,2014,Hatchback,0,Hybrid,1.5,101101,4,Tiptronic,Front,4,left,Red,8,15681,0
761.0,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,192000,4,Tiptronic,Front,4,left,Blue,12,8467,0
924.0,TOYOTA,Prius,2017,Hatchback,1,Petrol,1.8,18942,4,Automatic,Front,4,left,Red,8,20855,0
875.0,TOYOTA,Vitz,2012,Hatchback,0,Petrol,1.0,83000,3,Automatic,Front,4,right,White,2,7000,0
919.0,BMW,X5,2012,Jeep,1,Diesel,3.0,103458,6,Automatic,4x4,4,left,White,0,8154,0
779.0,LEXUS,ES 300,2013,Sedan,1,Hybrid,2.5,210698,4,Automatic,Front,4,left,Black,12,549,0
,FORD,Transit,1994,Microbus,0,Diesel,2.5,98521,4,Manual,Rear,2,left,Red,6,6899,0
1141.0,HYUNDAI,Genesis,2012,Sedan,1,Petrol,3.8,94055,4,Automatic,Front,4,left,Silver,4,17249,0
1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,110846,4,Automatic,Front,4,left,Grey,4,44843,0
639.0,FORD,Fusion SE,2014,Sedan,0,Petrol,2.0,93669,4,Automatic,Front,4,left,Grey,8,17876,1
1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,2.5,90336,4,Automatic,Front,4,left,Black,12,470,0
730.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.6,55446,4,Automatic,Front,4,left,Grey,4,27946,0
,FORD,Escort,1993,Hatchback,0,Petrol,1.6,200000,4,Manual,Front,4,left,Carnelian red,1,1254,0
1249.0,TOYOTA,RAV 4,2017,Jeep,1,Petrol,2.5,58778,4,Automatic,Front,4,left,Blue,12,251,0
,MERCEDES-BENZ,R 350,2009,Minivan,1,Diesel,3.0,18300,6,Automatic,Rear,4,left,Black,12,25716,1
,VOLKSWAGEN,NEW Beetle,2013,Coupe,1,Petrol,2.5,78000,5,Tiptronic,Front,2,left,Black,8,17876,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,598779,4,Automatic,Front,4,left,Orange,4,9722,0
781.0,NISSAN,Altima,2012,Sedan,1,Petrol,2.5,498435,4,Automatic,Front,4,left,Grey,12,1019,0
308.0,TOYOTA,Prius C,2015,Hatchback,0,Hybrid,1.5,109000,4,Automatic,Front,4,left,Grey,8,10036,0
,BMW,116,2008,Hatchback,0,Petrol,1.6,11111,2,Automatic,Rear,4,right,Red,6,8500,0
770.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,1.7,105311,4,Automatic,Front,4,left,Blue,4,40224,0
843.0,RENAULT,Scenic,2008,Universal,0,Diesel,1.5,230000,4,Manual,Front,4,left,Grey,4,7840,1
,SUBARU,Impreza,2006,Sedan,0,Petrol,1.5,190000,4,Automatic,Front,4,right,White,0,7056,0
781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,75000,4,Tiptronic,Front,4,left,Black,10,19130,0
1077.0,CHEVROLET,Malibu,2019,Sedan,1,Petrol,2.0,9101,4,Automatic,Front,4,left,Grey,4,63826,0
,NISSAN,Fuga,2008,Sedan,0,Petrol,2.5,148000,4,Automatic,Rear,4,right,White,6,10976,0
1277.0,HYUNDAI,Santa FE,2018,Sedan,1,Petrol,2.4,46853,4,Automatic,4x4,4,left,Black,12,549,0
,FORD,Escape,2011,Jeep,1,Hybrid,2.5,220000,4,Variator,4x4,4,left,White,12,80,0
,MITSUBISHI,Pajero IO,2000,Jeep,0,Petrol,2.0,232100,4,Automatic,4x4,4,left,White,2,7683,0
738.0,CHEVROLET,Cruze,2017,Sedan,1,Petrol,1.4,46261,4,Automatic,Front,4,left,Grey,12,3450,0
919.0,AUDI,Q7,2012,Jeep,1,Petrol,3.0,241344,6,Automatic,4x4,4,left,Black,0,251,0
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,477316,4,Automatic,Front,4,left,Silver,4,11604,0
308.0,TOYOTA,Aqua,2015,Hatchback,1,Hybrid,1.5,81200,4,Automatic,Front,4,left,Silver,4,21253,0
764.0,KIA,Optima,2015,Sedan,1,Petrol,2.0,35336,4,Automatic,Front,4,left,White,4,18033,0
833.0,CHEVROLET,Captiva,2015,Jeep,1,Diesel,2.2,61297,4,Automatic,Front,4,left,Silver,4,35908,0
753.0,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,2.4,202864,4,Automatic,Front,4,left,Blue,0,470,0
,HONDA,FIT,2010,Hatchback,0,Petrol,1.5,180800,4,Tiptronic,Front,4,left,Grey,8,13172,0
781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,125000,4,Variator,Front,4,left,Black,12,17876,0
707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,161345,4,Automatic,Front,4,left,Silver,4,21652,0
1091.0,TOYOTA,Camry,2016,Sedan,1,Petrol,2.5,70066,4,Automatic,Front,4,left,White,12,8467,0
1668.0,DODGE,Challenger,2012,Coupe,1,Petrol,5.7,202592,8,Automatic,Rear,2,left,Black,12,3293,0
531.0,HYUNDAI,Accent,2012,Hatchback,0,Petrol,1.6,214400,4,Tiptronic,Front,4,left,Grey,10,14740,0
,JAGUAR,XF,2016,Sedan,1,Petrol,3.0,63000,6,Tiptronic,Rear,4,left,Black,6,78403,1
3056.0,MERCEDES-BENZ,CLS 55 AMG,2019,Sedan,1,Petrol,6.0,0,12,Automatic,Rear,4,left,Black,12,121524,0
765.0,HYUNDAI,Tucson,2015,Jeep,1,Diesel,2.0,70745,4,Automatic,Front,4,left,White,4,38445,0
1024.0,LEXUS,IS 250,2010,Sedan,1,Petrol,2.5,128992,6,Automatic,4x4,4,left,Silver,12,3293,0
640.0,FORD,Focus,2013,Sedan,1,Hybrid,2.0,145000,4,Tiptronic,Front,4,left,Grey,8,16621,0
924.0,SSANGYONG,REXTON,2011,Jeep,1,Diesel,2.7,130484,4,Automatic,Front,4,left,Silver,4,24920,0
749.0,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.4,75200,4,Automatic,Front,4,left,White,12,15053,1
836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,2.0,77251,4,Automatic,Front,4,left,Silver,4,13799,0
,FORD,Transit Connect,2007,Goods wagon,0,Diesel,1.8,211000,4,Manual,Front,4,left,White,4,9408,0
,MITSUBISHI,Delica,2001,Minivan,0,Petrol,3.0,158000,6,Automatic,4x4,4,right,White,4,16621,0
,VOLKSWAGEN,Golf,2006,Hatchback,0,Diesel,1.9,290000,4,Manual,Front,4,left,Grey,4,11917,1
639.0,FORD,Focus SE,2014,Hatchback,0,Petrol,2.0,135313,4,Automatic,Front,4,left,White,6,14740,0
934.0,TOYOTA,Camry,2015,Sedan,1,Petrol,2.5,33000,4,Automatic,Front,4,left,Grey,12,34497,0
1234.0,MAZDA,CX-9,2011,Sedan,1,Petrol,3.7,271904,6,Automatic,4x4,4,left,Silver,12,706,0
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,130478,4,Automatic,Front,4,left,White,12,862,0
799.0,OPEL,Astra,2010,Hatchback,0,Diesel,1.9,167000,4,Tiptronic,Front,4,left,Blue,4,11604,1
707.0,SSANGYONG,Korando,2011,Jeep,1,Diesel,2.0,124228,4,Automatic,Front,4,left,Black,4,19416,0
,BMW,750,2010,Sedan,1,Petrol,4.4,170000,8,Automatic,Rear,4,left,Black,12,37633,1
382.0,CHEVROLET,Volt,2017,Hatchback,1,Hybrid,1.5,52062,4,Automatic,Front,4,left,Blue,0,26030,0
364.0,VOLKSWAGEN,UP,2013,Hatchback,0,Petrol,1.0,52000,3,Tiptronic,Front,4,left,Blue,4,9000,0
761.0,TOYOTA,Prius,2010,Jeep,1,Hybrid,1.8,256966,4,Automatic,Front,4,left,Blue,12,2509,0
1172.0,FORD,Taurus,2011,Sedan,1,Petrol,3.5,112000,4,Automatic,Front,4,left,Silver,4,13739,0
,FORD,Mustang,2015,Coupe,0,Petrol,3.7,150000,6,Automatic,Rear,2,left,Red,8,40769,0
836.0,HYUNDAI,Sonata,2010,Sedan,1,LPG,2.0,731513,4,Automatic,Front,4,left,Silver,4,5331,0
944.0,OPEL,Astra,2008,Hatchback,0,Diesel,1.7,219000,4,Manual,Front,4,left,Grey,4,9095,1
,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,152700,4,Automatic,Front,4,left,White,8,30,0
642.0,HYUNDAI,Sonata,2012,Sedan,1,Petrol,2.0,165892,4,Automatic,Front,4,left,Black,4,14454,0
,PORSCHE,Cayenne,2003,Jeep,1,Petrol,4.5,149000,8,Tiptronic,4x4,4,left,Black,12,10349,0
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,102397,4,Automatic,Front,4,left,Black,12,784,0
503.0,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,99949,4,Automatic,Front,4,left,Blue,4,18362,0
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,79570,4,Automatic,Front,4,left,Silver,4,21181,0
1268.0,TOYOTA,Aqua,2012,Hatchback,1,Hybrid,1.5,47000,4,Automatic,Front,4,right,Sky blue,6,8000,0
891.0,BMW,328 sulev,2016,Sedan,1,Petrol,2.0,41000,4,Automatic,Rear,4,left,Grey,12,42337,1
891.0,KIA,Sorento SX,2016,Jeep,1,Petrol,2.0,33371,4,Automatic,Front,4,left,Grey,10,26814,1
584.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,70000,4,Automatic,Front,4,left,Silver,12,10349,1
1017.0,HYUNDAI,Santa FE,2017,Jeep,1,Diesel,2.0,107845,4,Automatic,Front,4,left,Silver,4,52696,0
831.0,SSANGYONG,Actyon,2017,Jeep,1,Diesel,1.6,77721,4,Automatic,Front,4,left,White,4,35269,0
,MERCEDES-BENZ,ML 350,2004,Jeep,1,Petrol,3.7,186000,6,Tiptronic,4x4,4,left,Black,12,15367,0
,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,160000,4,Automatic,Front,4,left,White,12,25089,0
474.0,CHEVROLET,Cruze,2013,Sedan,0,Petrol,1.4,120000,4,Automatic,Front,4,left,Silver,12,14113,1
1502.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,134400,4,Tiptronic,Front,4,right,Black,6,3,1
2606.0,BMW,M5,2008,Sedan,1,Petrol,5.0,113473,10,Tiptronic,Rear,4,left,White,10,45000,0
574.0,HONDA,Insight,2010,Hatchback,0,Hybrid,1.3,88000,4,Automatic,Front,4,left,White,0,14740,0
1850.0,MERCEDES-BENZ,ML 350,2008,Jeep,1,Diesel,3.5,366869,6,Automatic,4x4,4,left,Black,12,3763,0
915.0,JEEP,Grand Cherokee,2014,Jeep,1,Diesel,3.0,146098,6,Automatic,4x4,4,left,Silver,0,8781,0
394.0,LEXUS,ES 300,2014,Sedan,1,Hybrid,2.5,176213,4,Automatic,Front,4,left,Black,12,14426,0
